"ID","MODEL","PAR1","PAR2","PAR3","PAR4","ID.NEW","Group"
"MA0727","GR",1.64033703917075,-0.469547282757501,1.56723830938486,NA,"MA0653","EE"
"MA0733","GR",1.72509736740463,-0.410927703210654,1.65507148917398,NA,"MA0654","NS"
"MA0734","GR",1.39301408884707,-0.660213489168376,1.4183325583958,NA,"MA0655","FT"
"MA0747","GR",1.40750071523551,-0.627605120180218,1.40513713513524,NA,"MA0656","FT"
"MA0748","GR",1.52953388010577,-0.544289431516185,1.52024291466237,NA,"MA0657","NS"
"MA0766","GR",1.39838975225754,-0.633549359315316,1.40465788775388,NA,"MA0658","GM"
"MA0782","GR",1.73787972057497,-0.411255394456626,1.67245551726156,NA,"MA0659","NS"
"MA0797","GR",1.60697023307739,-0.500200259292762,1.56851060761312,NA,"MA0660","SP"
"MA0648","GR",1.39280084573015,-0.637880128697849,1.43947815113713,NA,"MA0661","GM"
"MA0655","GR",1.72165781672779,-0.420222847179596,1.64115071187027,NA,"MA0662","NS"
"MA0658","GR",1.55623308891363,-0.533433289885942,1.53319266347041,NA,"MA0663","FT"
"MA0659","GR",1.45755150381607,-0.587512699658272,1.47268990994766,NA,"MA0664","FT"
"MA0661","GR",1.52285840256621,-0.521777144574869,1.5111431006466,NA,"MA0665","GM"
"MA0662","GR",1.45175698128577,-0.625976663942942,1.45084392552708,NA,"MA0666","SP"
"MA0679","GR",1.65856797131787,-0.448472285942585,1.6210226127213,NA,"MA0667","FT"
"MA0680","GR",1.42473187453526,-0.6142923776911,1.43973345912682,NA,"MA0668","SP"
"MA0683","GR",1.37773169223267,-0.642828086594608,1.42314725203156,NA,"MA0669","FT"
"MA0688","GR",1.44337906656892,-0.61701795151585,1.43242293229877,NA,"MA0670","FT"
"MA0690","GR",1.51742178829741,-0.572445094293393,1.48797716197041,NA,"MA0671","GM"
"MA0723","GR",1.76437990939215,-0.412239120395289,1.65515473488133,NA,"MA0672","EE"
"MA0727","GR",1.64033703917075,-0.469547282757501,1.56723830938486,NA,"MA0673","SP"
"MA0733","GR",1.72509736740463,-0.410927703210654,1.65507148917398,NA,"MA0674","GM"
"MA0734","GR",1.39301408884707,-0.660213489168376,1.4183325583958,NA,"MA0675","FT"
"MA0747","GR",1.40750071523551,-0.627605120180218,1.40513713513524,NA,"MA0676","NS"
"MA0748","GR",1.52953388010577,-0.544289431516185,1.52024291466237,NA,"MA0677","FT"
"MA0766","GR",1.39838975225754,-0.633549359315316,1.40465788775388,NA,"MA0678","GM"
"MA0782","GR",1.73787972057497,-0.411255394456626,1.67245551726156,NA,"MA0679","FT"
"MA0797","GR",1.60697023307739,-0.500200259292762,1.56851060761312,NA,"MA0680","EE"
"MA0648","GR",1.39280084573015,-0.637880128697849,1.43947815113713,NA,"MA0681","NS"
"MA0655","GR",1.72165781672779,-0.420222847179596,1.64115071187027,NA,"MA0682","EE"
"MA0658","GR",1.55623308891363,-0.533433289885942,1.53319266347041,NA,"MA0683","GM"
"MA0659","GR",1.45755150381607,-0.587512699658272,1.47268990994766,NA,"MA0684","EE"
"MA0661","GR",1.52285840256621,-0.521777144574869,1.5111431006466,NA,"MA0685","NS"
"MA0662","GR",1.45175698128577,-0.625976663942942,1.45084392552708,NA,"MA0686","EE"
"MA0679","GR",1.65856797131787,-0.448472285942585,1.6210226127213,NA,"MA0687","NS"
"MA0680","GR",1.42473187453526,-0.6142923776911,1.43973345912682,NA,"MA0688","SP"
"MA0683","GR",1.37773169223267,-0.642828086594608,1.42314725203156,NA,"MA0689","GM"
"MA0688","GR",1.44337906656892,-0.61701795151585,1.43242293229877,NA,"MA0690","GM"
"MA0690","GR",1.51742178829741,-0.572445094293393,1.48797716197041,NA,"MA0691","FT"
"MA0723","GR",1.76437990939215,-0.412239120395289,1.65515473488133,NA,"MA0692","GM"
"MA0727","GR",1.64033703917075,-0.469547282757501,1.56723830938486,NA,"MA0693","SP"
"MA0733","GR",1.72509736740463,-0.410927703210654,1.65507148917398,NA,"MA0694","SP"
"MA0734","GR",1.39301408884707,-0.660213489168376,1.4183325583958,NA,"MA0695","SP"
"MA0747","GR",1.40750071523551,-0.627605120180218,1.40513713513524,NA,"MA0696","FT"
"MA0748","GR",1.52953388010577,-0.544289431516185,1.52024291466237,NA,"MA0697","EE"
"MA0766","GR",1.39838975225754,-0.633549359315316,1.40465788775388,NA,"MA0698","EE"
"MA0782","GR",1.73787972057497,-0.411255394456626,1.67245551726156,NA,"MA0699","SP"
"MA0797","GR",1.60697023307739,-0.500200259292762,1.56851060761312,NA,"MA0700","GM"
"MA0648","GR",1.39280084573015,-0.637880128697849,1.43947815113713,NA,"MA0701","GM"
"MA0655","GR",1.72165781672779,-0.420222847179596,1.64115071187027,NA,"MA0702","EE"
"MA0658","GR",1.55623308891363,-0.533433289885942,1.53319266347041,NA,"MA0703","SP"
"MA0659","GR",1.45755150381607,-0.587512699658272,1.47268990994766,NA,"MA0704","NS"
"MA0661","GR",1.52285840256621,-0.521777144574869,1.5111431006466,NA,"MA0705","EE"
"MA0662","GR",1.45175698128577,-0.625976663942942,1.45084392552708,NA,"MA0706","GM"
"MA0679","GR",1.65856797131787,-0.448472285942585,1.6210226127213,NA,"MA0707","EE"
"MA0680","GR",1.42473187453526,-0.6142923776911,1.43973345912682,NA,"MA0708","FT"
"MA0683","GR",1.37773169223267,-0.642828086594608,1.42314725203156,NA,"MA0709","SP"
"MA0688","GR",1.44337906656892,-0.61701795151585,1.43242293229877,NA,"MA0710","NS"
"MA0690","GR",1.51742178829741,-0.572445094293393,1.48797716197041,NA,"MA0711","FT"
"MA0723","GR",1.76437990939215,-0.412239120395289,1.65515473488133,NA,"MA0712","GM"
"MA0727","GR",1.64033703917075,-0.469547282757501,1.56723830938486,NA,"MA0713","FT"
"MA0733","GR",1.72509736740463,-0.410927703210654,1.65507148917398,NA,"MA0714","FT"
"MA0734","GR",1.39301408884707,-0.660213489168376,1.4183325583958,NA,"MA0715","SP"
"MA0747","GR",1.40750071523551,-0.627605120180218,1.40513713513524,NA,"MA0716","GM"
"MA0748","GR",1.52953388010577,-0.544289431516185,1.52024291466237,NA,"MA0717","FT"
"MA0766","GR",1.39838975225754,-0.633549359315316,1.40465788775388,NA,"MA0718","FT"
"MA0782","GR",1.73787972057497,-0.411255394456626,1.67245551726156,NA,"MA0719","EE"
"MA0797","GR",1.60697023307739,-0.500200259292762,1.56851060761312,NA,"MA0720","EE"
"MA0648","GR",1.39280084573015,-0.637880128697849,1.43947815113713,NA,"MA0721","NS"
"MA0655","GR",1.72165781672779,-0.420222847179596,1.64115071187027,NA,"MA0722","GM"
"MA0658","GR",1.55623308891363,-0.533433289885942,1.53319266347041,NA,"MA0723","GM"
"MA0659","GR",1.45755150381607,-0.587512699658272,1.47268990994766,NA,"MA0724","NS"
"MA0661","GR",1.52285840256621,-0.521777144574869,1.5111431006466,NA,"MA0725","NS"
"MA0662","GR",1.45175698128577,-0.625976663942942,1.45084392552708,NA,"MA0726","EE"
"MA0679","GR",1.65856797131787,-0.448472285942585,1.6210226127213,NA,"MA0727","EE"
"MA0680","GR",1.42473187453526,-0.6142923776911,1.43973345912682,NA,"MA0728","NS"
"MA0683","GR",1.37773169223267,-0.642828086594608,1.42314725203156,NA,"MA0729","EE"
"MA0688","GR",1.44337906656892,-0.61701795151585,1.43242293229877,NA,"MA0730","NS"
"MA0690","GR",1.51742178829741,-0.572445094293393,1.48797716197041,NA,"MA0731","EE"
"MA0723","GR",1.76437990939215,-0.412239120395289,1.65515473488133,NA,"MA0732","EE"
"MA0727","GR",1.64033703917075,-0.469547282757501,1.56723830938486,NA,"MA0733","FT"
"MA0733","GR",1.72509736740463,-0.410927703210654,1.65507148917398,NA,"MA0734","EE"
"MA0734","GR",1.39301408884707,-0.660213489168376,1.4183325583958,NA,"MA0735","FT"
"MA0747","GR",1.40750071523551,-0.627605120180218,1.40513713513524,NA,"MA0736","EE"
"MA0748","GR",1.52953388010577,-0.544289431516185,1.52024291466237,NA,"MA0737","SP"
"MA0766","GR",1.39838975225754,-0.633549359315316,1.40465788775388,NA,"MA0738","FT"
"MA0782","GR",1.73787972057497,-0.411255394456626,1.67245551726156,NA,"MA0739","EE"
"MA0797","GR",1.60697023307739,-0.500200259292762,1.56851060761312,NA,"MA0740","GM"
"MA0648","GR",1.39280084573015,-0.637880128697849,1.43947815113713,NA,"MA0741","EE"
"MA0655","GR",1.72165781672779,-0.420222847179596,1.64115071187027,NA,"MA0742","GM"
"MA0658","GR",1.55623308891363,-0.533433289885942,1.53319266347041,NA,"MA0743","EE"
"MA0659","GR",1.45755150381607,-0.587512699658272,1.47268990994766,NA,"MA0744","FT"
"MA0661","GR",1.52285840256621,-0.521777144574869,1.5111431006466,NA,"MA0745","FT"
"MA0662","GR",1.45175698128577,-0.625976663942942,1.45084392552708,NA,"MA0746","GM"
"MA0679","GR",1.65856797131787,-0.448472285942585,1.6210226127213,NA,"MA0747","GM"
"MA0680","GR",1.42473187453526,-0.6142923776911,1.43973345912682,NA,"MA0748","EE"
"MA0683","GR",1.37773169223267,-0.642828086594608,1.42314725203156,NA,"MA0749","NS"
"MA0688","GR",1.44337906656892,-0.61701795151585,1.43242293229877,NA,"MA0750","SP"
"MA0690","GR",1.51742178829741,-0.572445094293393,1.48797716197041,NA,"MA0751","EE"
"MA0723","GR",1.76437990939215,-0.412239120395289,1.65515473488133,NA,"MA0752","FT"
"MA0727","GR",1.64033703917075,-0.469547282757501,1.56723830938486,NA,"MA0753","EE"
"MA0733","GR",1.72509736740463,-0.410927703210654,1.65507148917398,NA,"MA0754","FT"
"MA0734","GR",1.39301408884707,-0.660213489168376,1.4183325583958,NA,"MA0755","SP"
"MA0747","GR",1.40750071523551,-0.627605120180218,1.40513713513524,NA,"MA0756","FT"
"MA0748","GR",1.52953388010577,-0.544289431516185,1.52024291466237,NA,"MA0757","FT"
"MA0766","GR",1.39838975225754,-0.633549359315316,1.40465788775388,NA,"MA0758","SP"
"MA0782","GR",1.73787972057497,-0.411255394456626,1.67245551726156,NA,"MA0759","NS"
"MA0797","GR",1.60697023307739,-0.500200259292762,1.56851060761312,NA,"MA0760","EE"
"MA0648","GR",1.39280084573015,-0.637880128697849,1.43947815113713,NA,"MA0761","EE"
"MA0655","GR",1.72165781672779,-0.420222847179596,1.64115071187027,NA,"MA0762","FT"
"MA0658","GR",1.55623308891363,-0.533433289885942,1.53319266347041,NA,"MA0763","SP"
"MA0659","GR",1.45755150381607,-0.587512699658272,1.47268990994766,NA,"MA0764","EE"
"MA0661","GR",1.52285840256621,-0.521777144574869,1.5111431006466,NA,"MA0765","EE"
"MA0662","GR",1.45175698128577,-0.625976663942942,1.45084392552708,NA,"MA0766","GM"
"MA0679","GR",1.65856797131787,-0.448472285942585,1.6210226127213,NA,"MA0767","NS"
"MA0680","GR",1.42473187453526,-0.6142923776911,1.43973345912682,NA,"MA0768","EE"
"MA0683","GR",1.37773169223267,-0.642828086594608,1.42314725203156,NA,"MA0769","GM"
"MA0688","GR",1.44337906656892,-0.61701795151585,1.43242293229877,NA,"MA0770","FT"
"MA0690","GR",1.51742178829741,-0.572445094293393,1.48797716197041,NA,"MA0771","FT"
"MA0723","GR",1.76437990939215,-0.412239120395289,1.65515473488133,NA,"MA0772","EE"
"MA0727","GR",1.64033703917075,-0.469547282757501,1.56723830938486,NA,"MA0773","FT"
"MA0733","GR",1.72509736740463,-0.410927703210654,1.65507148917398,NA,"MA0774","EE"
"MA0734","GR",1.39301408884707,-0.660213489168376,1.4183325583958,NA,"MA0775","SP"
"MA0747","GR",1.40750071523551,-0.627605120180218,1.40513713513524,NA,"MA0776","SP"
"MA0748","GR",1.52953388010577,-0.544289431516185,1.52024291466237,NA,"MA0777","GM"
"MA0766","GR",1.39838975225754,-0.633549359315316,1.40465788775388,NA,"MA0778","EE"
"MA0782","GR",1.73787972057497,-0.411255394456626,1.67245551726156,NA,"MA0779","FT"
"MA0797","GR",1.60697023307739,-0.500200259292762,1.56851060761312,NA,"MA0780","EE"
"MA0648","GR",1.39280084573015,-0.637880128697849,1.43947815113713,NA,"MA0781","GM"
"MA0655","GR",1.72165781672779,-0.420222847179596,1.64115071187027,NA,"MA0782","GM"
"MA0658","GR",1.55623308891363,-0.533433289885942,1.53319266347041,NA,"MA0783","FT"
"MA0659","GR",1.45755150381607,-0.587512699658272,1.47268990994766,NA,"MA0784","NS"
"MA0661","GR",1.52285840256621,-0.521777144574869,1.5111431006466,NA,"MA0785","EE"
"MA0662","GR",1.45175698128577,-0.625976663942942,1.45084392552708,NA,"MA0786","FT"
"MA0679","GR",1.65856797131787,-0.448472285942585,1.6210226127213,NA,"MA0787","GM"
"MA0680","GR",1.42473187453526,-0.6142923776911,1.43973345912682,NA,"MA0788","NS"
"MA0683","GR",1.37773169223267,-0.642828086594608,1.42314725203156,NA,"MA0789","SP"
"MA0688","GR",1.44337906656892,-0.61701795151585,1.43242293229877,NA,"MA0790","FT"
"MA0690","GR",1.51742178829741,-0.572445094293393,1.48797716197041,NA,"MA0791","FT"
"MA0723","GR",1.76437990939215,-0.412239120395289,1.65515473488133,NA,"MA0792","EE"
"MA0727","GR",1.64033703917075,-0.469547282757501,1.56723830938486,NA,"MA0793","GM"
"MA0733","GR",1.72509736740463,-0.410927703210654,1.65507148917398,NA,"MA0794","NS"
"MA0734","GR",1.39301408884707,-0.660213489168376,1.4183325583958,NA,"MA0795","EE"
"MA0747","GR",1.40750071523551,-0.627605120180218,1.40513713513524,NA,"MA0796","SP"
"MA0748","GR",1.52953388010577,-0.544289431516185,1.52024291466237,NA,"MA0797","EE"
"MA0766","GR",1.39838975225754,-0.633549359315316,1.40465788775388,NA,"MA0798","EE"
"MA0782","GR",1.73787972057497,-0.411255394456626,1.67245551726156,NA,"MA0799","FT"
"MA0797","GR",1.60697023307739,-0.500200259292762,1.56851060761312,NA,"MA0800","SP"
