"mean_bias_SW_shadow","mean_bias_SL_shadow","mean_bias_SW","mean_bias_SL","RMSE_SW_shadow","RMSE_SL_shadow","RMSE_SW","RMSE_SL","mean_overlap_SW","sd_overlap_SW","mean_overlap_SL","sd_overlap_SL","max_exp_SW","max_exp_SL","replication"
-0.00692447133223208,0.00577326960892325,-0.00691091281330678,0.00553391019381986,0.204263863360979,0.210007668876744,0.204278683848695,0.202715668492648,0.11941901901902,0.11146698406672,0.124000800800804,0.112992224851033,0.234,0.249,89
0.00254838152108502,0.00897717526209214,0.00256547162121309,0.00799993522920093,0.20682365200198,0.213746553474262,0.206830933617052,0.207060041429235,0.122896196196196,0.112244899888378,0.124898198198197,0.111570684144053,0.243,0.267,90
0.00261597040517486,0.00961355317632027,0.0026128596406427,0.00789657318819613,0.203173301219484,0.21399934473075,0.203175872512334,0.207174074358353,0.121474674674674,0.113046349101726,0.128410810810809,0.114254663973791,0.227,0.24,91
-0.0063002677766301,0.0100518840329858,-0.0063172977658745,0.00975338889827405,0.2101103931486,0.222561272507545,0.210093042669957,0.216306048183428,0.121114464464464,0.112815920187244,0.12409109109109,0.111828810710716,0.246,0.274,92
0.00131414059116488,-0.00672308355665465,0.00131735509174965,-0.00589918115446628,0.211068743550671,0.212622928331656,0.211071700745147,0.209420539642377,0.121485935935934,0.113856858657658,0.125490790790787,0.112289106445995,0.225,0.256,93
0.00266151721287462,0.0146458898537511,0.00267422656722823,0.0133915335891279,0.201547142713831,0.21320419504129,0.20157092296249,0.207792344480161,0.124420770770771,0.115411091054445,0.12505710710711,0.110305256339421,0.232,0.266,94
-0.00810304507524513,-0.00272580157191322,-0.00808478569856923,-0.00321806735217367,0.216454613065604,0.209579659822159,0.216393876417719,0.204044814044703,0.123081231231233,0.11486368360466,0.12526866866867,0.11144548140183,0.227,0.25,95
0.000174099081580727,0.005063402711674,0.000174287237092153,0.00432368152782472,0.202070948686103,0.222768041091952,0.202072358299986,0.214791840899911,0.124205905905907,0.111927522849093,0.128360660660661,0.113567669980722,0.243,0.248,96
-0.00177629993665069,0.00911847867593308,-0.00177499268438934,0.00964797230254641,0.202287619888856,0.210065392315108,0.202291146231242,0.207447745913654,0.123985335335332,0.117329179677684,0.1251964964965,0.112703966283963,0.236,0.242,97
-0.0017590178870683,0.00477912071347528,-0.00175885188282803,0.00431973814129457,0.208553671325849,0.223815107852464,0.208550887796046,0.21767372765974,0.121426726726728,0.115284730717868,0.1243998998999,0.111101647166682,0.239,0.253,98
0.00759566360144626,-0.00145158547978242,0.0075872639887904,-0.00117626231661362,0.204099048800938,0.205687052290373,0.20409243830236,0.199769203793717,0.125182682682683,0.117572073636868,0.126261011011011,0.111548333058118,0.234,0.257,99
0.000565096399405947,-0.00806696264148148,0.000563059755068136,-0.00780969179522056,0.205237922309583,0.210581488182489,0.205235848130988,0.206920491186485,0.122344044044041,0.112166971718326,0.125962712712712,0.111807116025227,0.248,0.256,100
